Date	Price	Open	High	Low	Vol.	Change %
11/24/2017	3.8571	3.8178	3.8587	3.8133		1.01%
11/23/2017	3.8184	3.8116	3.8426	3.8085		0.18%
11/22/2017	3.8117	3.8251	3.8373	3.8066		-0.35%
11/21/2017	3.8251	3.8215	3.8302	3.8016		0.09%
11/20/2017	3.8216	3.8403	3.8466	3.818		-0.53%
11/17/2017	3.8421	3.8539	3.8751	3.8397		-0.30%
11/16/2017	3.8535	3.9067	3.9103	3.8475		-1.37%
11/15/2017	3.9069	3.9083	3.9301	3.9045		-0.05%
11/14/2017	3.9087	3.8266	3.9133	3.8241		2.16%
11/13/2017	3.8259	3.8238	3.8505	3.816		0.06%
11-10-17	3.8237	3.786	3.8321	3.7799		1.00%
11-09-17	3.786	3.7734	3.8028	3.7641		0.32%
11-08-17	3.7741	3.7904	3.7989	3.7564		-0.43%
11-07-17	3.7904	3.7725	3.8071	3.7543		0.47%
11-06-17	3.7727	3.8476	3.8529	3.7685		-1.95%
11-03-17	3.8477	3.8096	3.8723	3.7921		0.99%
11-02-17	3.8098	3.7974	3.8201	3.7955		0.35%
11-01-17	3.7967	3.8114	3.8258	3.7894		-0.39%
10/31/2017	3.8114	3.8321	3.8436	3.7982		-0.54%
10/30/2017	3.8321	3.7558	3.8351	3.7529		1.99%
10/27/2017	3.7572	3.8335	3.8365	3.7515		-2.00%
10/26/2017	3.8337	3.8188	3.8413	3.7942		0.38%
10/25/2017	3.8193	3.8143	3.8494	3.8066		0.12%
10/24/2017	3.8146	3.8041	3.847	3.794		0.28%
10/23/2017	3.8041	3.7586	3.8051	3.7442		1.10%
10/20/2017	3.7626	3.7529	3.7662	3.7334		0.24%
10/19/2017	3.7536	3.7384	3.7641	3.733		0.42%
10/18/2017	3.738	3.7155	3.7479	3.7045		0.60%
10/17/2017	3.7157	3.7414	3.7438	3.7157		-0.67%
10/16/2017	3.7409	3.7196	3.7437	3.7055		0.60%
10/13/2017	3.7186	3.7502	3.7588	3.7159		-0.86%
10-12-17	3.7508	3.7614	3.7687	3.7492		-0.30%
10-11-17	3.7622	3.7541	3.7697	3.7428		0.22%
10-10-17	3.7538	3.7429	3.7649	3.7301		0.27%
10-09-17	3.7438	3.7019	3.7486	3.6984		1.09%
10-06-17	3.7033	3.6935	3.7156	3.6847		0.25%
10-05-17	3.6942	3.6869	3.6947	3.6591		0.19%
10-04-17	3.6871	3.691	3.7054	3.6704		-0.10%
10-03-17	3.6909	3.7003	3.718	3.69		-0.27%
10-02-17	3.701	3.7392	3.7392	3.6998		-0.92%
09/29/2017	3.7355	3.7515	3.7687	3.7306		-0.41%
09/28/2017	3.751	3.7506	3.7725	3.7428		0.01%
09/27/2017	3.7508	3.734	3.7602	3.7155		0.44%
09/26/2017	3.7344	3.7437	3.7477	3.7186		-0.25%
09/25/2017	3.7439	3.736	3.7466	3.7082		0.27%
09/22/2017	3.734	3.7466	3.7675	3.73		-0.35%
09/21/2017	3.7471	3.7262	3.7561	3.7176		0.58%
09/20/2017	3.7255	3.7602	3.769	3.7188		-0.92%
09/19/2017	3.7601	3.7496	3.7673	3.7401		0.28%
09/18/2017	3.7497	3.7158	3.7537	3.7052		1.00%
09/15/2017	3.7125	3.717	3.7489	3.7125		-0.14%
09/14/2017	3.7176	3.7269	3.7437	3.7064		-0.25%
09/13/2017	3.7268	3.7395	3.7569	3.7191		-0.34%
09-12-17	3.7397	3.7088	3.7553	3.7008		0.83%
09-11-17	3.709	3.718	3.718	3.6898		-0.16%
09-08-17	3.7149	3.7259	3.7476	3.709		-0.30%
09-07-17	3.7262	3.6947	3.7386	3.693		0.88%
09-06-17	3.6936	3.7134	3.7275	3.6934		-0.53%
09-05-17	3.7134	3.7364	3.742	3.7		-0.64%
09-04-17	3.7374	3.7263	3.7467	3.7247		0.32%
09-01-17	3.7256	3.7489	3.7559	3.7132		-0.63%
08/31/2017	3.7492	3.7565	3.7638	3.7186		-0.17%
08/30/2017	3.7554	3.79	3.7945	3.7503		-0.90%
08/29/2017	3.7894	3.7934	3.8237	3.7801		-0.11%
08/28/2017	3.7935	3.7686	3.7959	3.7536		0.70%
08/25/2017	3.7673	3.714	3.7685	3.7035		1.42%
08/24/2017	3.7144	3.7089	3.7199	3.698		0.14%
08/23/2017	3.7092	3.7189	3.7433	3.7033		-0.24%
08/22/2017	3.7181	3.7396	3.7514	3.7004		-0.55%
08/21/2017	3.7388	3.6989	3.7471	3.6915		1.02%
08/18/2017	3.701	3.7214	3.7388	3.6934		-0.57%
08/17/2017	3.7224	3.7104	3.7357	3.678		0.35%
08/16/2017	3.7094	3.7189	3.7275	3.698		-0.28%
08/15/2017	3.7197	3.7575	3.7628	3.7152		-0.98%
08/14/2017	3.7567	3.7696	3.7824	3.7389		-0.50%
08-11-17	3.7755	3.7382	3.8083	3.7258		0.99%
08-10-17	3.7384	3.711	3.7442	3.6937		0.74%
08-09-17	3.7111	3.6745	3.714	3.6656		0.98%
08-08-17	3.6751	3.6879	3.7013	3.6649		-0.34%
08-07-17	3.6878	3.6848	3.6995	3.6798		0.04%
08-04-17	3.6862	3.6957	3.7031	3.6622		-0.23%
08-03-17	3.6946	3.6912	3.7136	3.684		0.10%
08-02-17	3.6908	3.6898	3.715	3.688		0.03%
08-01-17	3.6898	3.7026	3.7052	3.6681		-0.34%
07/31/2017	3.7023	3.6772	3.7096	3.6703		0.59%
07/28/2017	3.6806	3.6812	3.7061	3.676		-0.03%
07/27/2017	3.6816	3.6831	3.6978	3.67		-0.03%
07/26/2017	3.6827	3.6972	3.6997	3.6686		-0.34%
07/25/2017	3.6951	3.6614	3.697	3.6591		0.86%
07/24/2017	3.6637	3.6655	3.6742	3.6506		-0.02%
07/21/2017	3.6644	3.6298	3.6692	3.62		0.96%
07/20/2017	3.6297	3.6258	3.6614	3.6131		0.10%
07/19/2017	3.6261	3.6446	3.6486	3.622		-0.52%
07/18/2017	3.6449	3.6548	3.6817	3.644		-0.25%
07/17/2017	3.654	3.645	3.6566	3.6357		0.19%
07/14/2017	3.647	3.6638	3.6699	3.6435		-0.44%
07/13/2017	3.6632	3.6606	3.6776	3.649		0.07%
07-12-17	3.6608	3.7323	3.7402	3.6586		-1.92%
07-11-17	3.7326	3.7113	3.734	3.7038		0.57%
07-10-17	3.7113	3.7381	3.7469	3.71		-0.79%
07-07-17	3.741	3.7661	3.7708	3.7269		-0.64%
07-06-17	3.7652	3.734	3.7864	3.7262		0.85%
07-05-17	3.7336	3.7551	3.7739	3.7312		-0.56%
07-04-17	3.7546	3.7506	3.7576	3.7424		0.07%
07-03-17	3.752	3.777	3.78	3.7436		-0.71%
06/30/2017	3.7788	3.7811	3.7891	3.7515		-0.03%
06/29/2017	3.7801	3.7314	3.7935	3.7314		1.28%
06/28/2017	3.7325	3.7572	3.7746	3.7264		-0.66%
06/27/2017	3.7572	3.6865	3.7814	3.6852		1.94%
06/26/2017	3.6858	3.7443	3.747	3.6847		-1.51%
06/23/2017	3.7422	3.7269	3.7445	3.7237		0.39%
06/22/2017	3.7277	3.7266	3.7378	3.7033		0.05%
06/21/2017	3.726	3.7043	3.7271	3.6936		0.58%
06/20/2017	3.7045	3.6593	3.7188	3.6564		1.22%
06/19/2017	3.6599	3.6888	3.7073	3.6572		-0.74%
06/16/2017	3.6873	3.6492	3.6886	3.6471		1.02%
06/15/2017	3.65	3.6735	3.6784	3.646		-0.63%
06/14/2017	3.673	3.7165	3.7229	3.6719		-1.18%
06/13/2017	3.717	3.7168	3.7368	3.6977		-0.01%
06-12-17	3.7172	3.6904	3.7266	3.6745		0.70%
06-09-17	3.6913	3.6587	3.6938	3.6383		0.92%
06-08-17	3.6576	3.6806	3.6959	3.657		-0.62%
06-07-17	3.6804	3.6964	3.7029	3.6658		-0.44%
06-06-17	3.6965	3.7106	3.7195	3.6888		-0.38%
06-05-17	3.7106	3.6616	3.7119	3.6473		1.25%
06-02-17	3.6648	3.6452	3.6759	3.62		0.54%
06-01-17	3.645	3.6279	3.6507	3.6046		0.47%
05/31/2017	3.6278	3.6441	3.6595	3.6251		-0.45%
05/30/2017	3.6441	3.6361	3.6627	3.6189		0.23%
05/29/2017	3.6358	3.645	3.6667	3.6355		-0.27%
05/26/2017	3.6458	3.6692	3.6791	3.633		-0.65%
05/25/2017	3.6698	3.6753	3.6986	3.6577		-0.22%
05/24/2017	3.678	3.6582	3.6886	3.6351		0.56%
05/23/2017	3.6576	3.6702	3.6858	3.642		-0.37%
05/22/2017	3.6713	3.6448	3.7283	3.6317		0.70%
05/19/2017	3.6456	3.738	3.7685	3.6322		-2.60%
05/18/2017	3.7428	3.5076	3.7929	3.488		6.83%
05/17/2017	3.5034	3.4322	3.5059	3.4301		2.09%
05/16/2017	3.4316	3.4143	3.44	3.4118		0.50%
05/15/2017	3.4146	3.4121	3.4286	3.3998		0.01%
05-12-17	3.4141	3.4118	3.4278	3.4028		0.10%
05-11-17	3.4108	3.4421	3.4504	3.4063		-0.93%
05-10-17	3.4428	3.4697	3.4781	3.4264		-0.76%
05-09-17	3.4691	3.4947	3.4966	3.4566		-0.74%
05-08-17	3.4951	3.4935	3.5056	3.4729		0.01%
05-05-17	3.4949	3.5053	3.5067	3.4787		-0.21%
05-04-17	3.5024	3.4466	3.5067	3.4404		1.62%
05-03-17	3.4466	3.4445	3.4524	3.4275		0.07%
05-02-17	3.4442	3.4619	3.4882	3.4354		-0.52%
05-01-17	3.4621	3.4602	3.4705	3.453		0.01%
04/28/2017	3.4616	3.4619	3.5075	3.4545		0.01%
04/27/2017	3.4614	3.4588	3.4651	3.4343		0.07%
04/26/2017	3.4589	3.4382	3.4888	3.4262		0.59%
04/25/2017	3.4385	3.3998	3.468	3.3957		1.15%
04/24/2017	3.3994	3.4379	3.4426	3.3807		0.65%
04/21/2017	3.3775	3.3746	3.3809	3.363		0.09%
04/20/2017	3.3744	3.3744	3.4046	3.3665		-0.06%
04/19/2017	3.3763	3.3352	3.3798	3.3283		1.24%
04/18/2017	3.335	3.2985	3.3528	3.2963		1.12%
04/17/2017	3.2979	3.3381	3.3507	3.2963		-1.17%
04/14/2017	3.3371	3.3373	3.3445	3.3346		-0.01%
04/13/2017	3.3375	3.3331	3.3439	3.3094		0.10%
04-12-17	3.334	3.3285	3.3569	3.322		0.22%
04-11-17	3.3268	3.3175	3.3526	3.3135		0.24%
04-10-17	3.319	3.3335	3.3404	3.3108		-0.41%
04-07-17	3.3327	3.3449	3.3512	3.3102		-0.37%
04-06-17	3.3452	3.3272	3.3549	3.3081		0.53%
04-05-17	3.3274	3.3016	3.3333	3.2862		0.76%
04-04-17	3.3023	3.3239	3.347	3.3001		-0.62%
04-03-17	3.3229	3.3288	3.343	3.3153		-0.13%
03/31/2017	3.3272	3.3611	3.4015	3.3246		-1.06%
03/30/2017	3.3628	3.359	3.366	3.3422		0.11%
03/29/2017	3.3591	3.395	3.3992	3.3478		-1.10%
03/28/2017	3.3965	3.3975	3.4114	3.3876		-0.01%
03/27/2017	3.3969	3.3559	3.4162	3.3552		1.19%
03/24/2017	3.3569	3.3857	3.4051	3.3527		-0.85%
03/23/2017	3.3857	3.3319	3.3927	3.3243		1.56%
03/22/2017	3.3337	3.3388	3.3581	3.3283		-0.15%
03/21/2017	3.3388	3.2997	3.346	3.2931		1.19%
03/20/2017	3.2996	3.3209	3.3505	3.2936		-0.61%
03/17/2017	3.3197	3.3569	3.3655	3.3136		-1.12%
03/16/2017	3.3573	3.3316	3.3603	3.3178		0.77%
03/15/2017	3.3317	3.3602	3.3791	3.3233		-0.84%
03/14/2017	3.3598	3.359	3.378	3.3483		0.02%
03/13/2017	3.359	3.3495	3.371	3.3378		0.26%
03-10-17	3.3504	3.3788	3.3929	3.3495		-0.80%
03-09-17	3.3775	3.3338	3.3885	3.3272		1.30%
03-08-17	3.3342	3.2965	3.3526	3.291		1.15%
03-07-17	3.2962	3.3225	3.3288	3.2891		-0.75%
03-06-17	3.3211	3.3069	3.3236	3.2873		0.34%
03-03-17	3.3099	3.3182	3.336	3.2947		-0.20%
03-02-17	3.3164	3.2584	3.3193	3.2497		1.76%
03-01-17	3.2592	3.2882	3.297	3.257		-0.89%
02/28/2017	3.2885	3.2915	3.3054	3.2862		-0.09%
02/27/2017	3.2915	3.2854	3.3054	3.2818		0.16%
02/24/2017	3.2862	3.2384	3.3003	3.2365		1.50%
02/23/2017	3.2376	3.2342	3.2536	3.2283		0.10%
02/22/2017	3.2344	3.2624	3.2685	3.2294		-0.82%
02/21/2017	3.2613	3.2744	3.2766	3.2486		-0.46%
02/20/2017	3.2763	3.2965	3.303	3.2723		-0.58%
02/17/2017	3.2954	3.299	3.3121	3.2793		-0.05%
02/16/2017	3.2972	3.2403	3.2995	3.2349		1.73%
02/15/2017	3.2412	3.263	3.2666	3.2344		-0.67%
02/14/2017	3.2631	3.298	3.3136	3.258		-1.05%
02/13/2017	3.2976	3.3128	3.3254	3.2943		-0.54%
02-10-17	3.3154	3.3371	3.3409	3.3013		-0.60%
02-09-17	3.3355	3.3345	3.3406	3.325		0.00%
02-08-17	3.3354	3.3337	3.3468	3.3186		0.05%
02-07-17	3.3337	3.35	3.3504	3.3196		-0.48%
02-06-17	3.3497	3.3614	3.3676	3.3336		-0.37%
02-03-17	3.3621	3.3608	3.3716	3.3452		0.04%
02-02-17	3.3609	3.3695	3.3851	3.3558		-0.28%
02-01-17	3.3702	3.4038	3.4082	3.3681		-0.95%
01/31/2017	3.4024	3.3427	3.406	3.3355		1.74%
01/30/2017	3.3442	3.3587	3.3748	3.3205		-0.49%
01/27/2017	3.3605	3.3965	3.4019	3.3573		-1.02%
01/26/2017	3.395	3.407	3.4137	3.388		-0.36%
01/25/2017	3.4073	3.4029	3.4152	3.3962		0.16%
01/24/2017	3.4019	3.4047	3.4135	3.3885		-0.10%
01/23/2017	3.4053	3.3867	3.419	3.3804		0.40%
01/20/2017	3.3918	3.4097	3.4193	3.387		-0.50%
01/19/2017	3.4087	3.4345	3.4478	3.3918		-0.75%
01/18/2017	3.4346	3.4404	3.4508	3.4278		-0.17%
01/17/2017	3.4406	3.436	3.4639	3.4178		0.10%
01/16/2017	3.4373	3.4199	3.441	3.4075		0.25%
01/13/2017	3.4287	3.3847	3.4331	3.3815		1.34%
01-12-17	3.3833	3.3833	3.4101	3.3628		-0.01%
01-11-17	3.3838	3.3737	3.3935	3.3544		0.31%
01-10-17	3.3735	3.3807	3.3984	3.3685		-0.21%
01-09-17	3.3805	3.3979	3.4036	3.3693		-0.46%
01-06-17	3.396	3.3929	3.4081	3.3712		0.08%
01-05-17	3.3933	3.3742	3.4101	3.3577		0.59%
01-04-17	3.3735	3.3969	3.4109	3.364		-0.71%
01-03-17	3.3977	3.4353	3.4475	3.366		-1.13%
01-02-17	3.4367	3.4268	3.4417	3.4078		0.41%
12/30/2016	3.4226	3.4148	3.4676	3.4116		0.23%
12/29/2016	3.4146	3.4213	3.4436	3.3969		-0.16%
12/28/2016	3.4202	3.4196	3.4274	3.3975		-0.01%
12/27/2016	3.4207	3.4259	3.4373	3.4166		-0.17%
12/26/2016	3.4264	3.42	3.4352	3.4104		0.18%
12/23/2016	3.4204	3.4312	3.4404	3.4007		-0.30%
12/22/2016	3.4308	3.4678	3.5046	3.4291		-1.08%
12/21/2016	3.4682	3.484	3.495	3.4642		-0.48%
12/20/2016	3.4848	3.5025	3.5121	3.4691		-0.45%
12/19/2016	3.5004	3.5421	3.5547	3.496		-1.26%
12/16/2016	3.545	3.5107	3.5553	3.4917		1.03%
12/15/2016	3.509	3.5501	3.5592	3.5002		-1.19%
12/14/2016	3.5513	3.545	3.5661	3.5133		0.19%
12/13/2016	3.5446	3.5511	3.5711	3.5269		-0.17%
12-12-16	3.5506	3.5637	3.6172	3.5412		-0.50%
12-09-16	3.5684	3.5852	3.6045	3.5353		-0.42%
12-08-16	3.5833	3.6369	3.7049	3.5772		-1.50%
12-07-16	3.6378	3.6534	3.6784	3.6193		-0.41%
12-06-16	3.6527	3.6826	3.7357	3.6336		-0.82%
12-05-16	3.6829	3.7106	3.7149	3.6519		-0.71%
12-02-16	3.7092	3.7007	3.7204	3.6708		0.21%
12-01-16	3.7016	3.5825	3.7037	3.5825		3.30%
11/30/2016	3.5832	3.6196	3.6846	3.5761		-1.01%
11/29/2016	3.6196	3.5934	3.6228	3.5848		0.71%
11/28/2016	3.594	3.6264	3.657	3.5779		-0.81%
11/25/2016	3.6232	3.5799	3.6761	3.5739		1.22%
11/24/2016	3.5794	3.5813	3.6362	3.5751		-0.10%
11/23/2016	3.5829	3.5655	3.6118	3.5551		0.49%
11/22/2016	3.5654	3.5619	3.6092	3.5393		0.05%
11/21/2016	3.5636	3.5821	3.6027	3.5489		-0.53%
11/18/2016	3.5825	3.6324	3.6583	3.572		-1.40%
11/17/2016	3.6334	3.6568	3.705	3.6185		-0.63%
